%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.relative_altitude
1631535004354405180,397801,1631535004345712370,,67.7966156006,21.0726985931,422.309997559,42.688999176
1631535004473674843,397802,1631535004470685570,,67.79662323,21.0727005005,422.540008545,42.9140014648
1631535004601459525,397803,1631535004596038834,,67.7966308594,21.0727024078,422.769989014,43.1440010071
1631535004722427487,397804,1631535004718798824,,67.7966308594,21.0727043152,423.010009766,43.3849983215
1631535004850226985,397805,1631535004845057750,,67.7966384888,21.0727062225,423.25,43.6220016479
1631535004970785061,397806,1631535004968287403,,67.7966384888,21.0727081299,423.470001221,43.8479995728
1631535005107676281,397807,1631535005100005547,,67.7966461182,21.0727081299,423.709991455,44.0870018005
1631535005220860006,397808,1631535005217894413,,67.7966537476,21.0727100372,423.950012207,44.3260002136
1631535005350559563,397809,1631535005346072918,,67.796661377,21.0727119446,424.209991455,44.5849990845
1631535005479777170,397810,1631535005475068861,,67.796661377,21.0727138519,424.470001221,44.8470001221
1631535005601873034,397811,1631535005596330903,,67.7966690063,21.0727157593,424.730010986,45.0999984741
1631535005722775908,397812,1631535005719924843,,67.7966690063,21.0727176666,424.989990234,45.361000061
1631535005851388364,397813,1631535005845028316,,67.7966766357,21.0727176666,425.260009766,45.6310005188
1631535005972137159,397814,1631535005968262737,,67.7966766357,21.0727214813,425.529998779,45.9010009766
1631535006105496580,397815,1631535006098047606,,67.7966842651,21.0727233887,425.809997559,46.1809997559
1631535006220666316,397816,1631535006218487986,,67.7966918945,21.072725296,426.070007324,46.4469985962
1631535006349687539,397817,1631535006345707837,,67.7966995239,21.0727272034,426.339996338,46.7150001526
1631535006474931523,397818,1631535006472507369,,67.7967071533,21.0727272034,426.619995117,46.9900016785
1631535006609162110,397819,1631535006597672186,,67.7967071533,21.0727291107,426.890014648,47.266998291
1631535006724468582,397820,1631535006718342453,,67.7967071533,21.0727310181,427.170013428,47.5410003662
1631535006852296944,397821,1631535006848530457,,67.7967147827,21.0727329254,427.429992676,47.8059997559
1631535006970879408,397822,1631535006968218775,,67.7967224121,21.0727348328,427.679992676,48.0519981384
1631535007104235469,397823,1631535007097943068,,67.7967224121,21.0727367401,427.920013428,48.2929992676
1631535007222709645,397824,1631535007219175382,,67.7967300415,21.0727367401,428.140014648,48.5190010071
1631535007348082429,397825,1631535007344962117,,67.7967376709,21.0727386475,428.369995117,48.7420005798
1631535007473199214,397826,1631535007470640340,,67.7967453003,21.0727405548,428.579986572,48.9589996338
1631535007600470105,397827,1631535007596041860,,67.7967453003,21.0727424622,428.809997559,49.1809997559
1631535007721494867,397828,1631535007719252217,,67.7967453003,21.0727443695,429.049987793,49.4210014343
1631535007848972830,397829,1631535007845057799,,67.7967529297,21.0727443695,429.299987793,49.672000885
1631535007973817455,397830,1631535007968618204,,67.7967605591,21.0727462769,429.570007324,49.9459991455
1631535008103063030,397831,1631535008095363688,,67.7967681885,21.0727462769,429.839996338,50.216999054
1631535008223822577,397832,1631535008218461758,,67.7967681885,21.0727481842,430.109985352,50.483001709
1631535008354747379,397833,1631535008345144298,,67.7967758179,21.0727500916,430.369995117,50.7439994812
1631535008477641833,397834,1631535008472854804,,67.7967834473,21.0727519989,430.630004883,51.0060005188
1631535008603470264,397835,1631535008598147652,,67.7967834473,21.0727539062,430.890014648,51.2659988403
1631535008723121077,397836,1631535008718635008,,67.7967834473,21.0727558136,431.140014648,51.516998291
1631535008852895130,397837,1631535008845021358,,67.7967910767,21.0727577209,431.390014648,51.7690010071
1631535008980471365,397838,1631535008970828284,,67.7967987061,21.0727577209,431.640014648,52.0130004883
1631535009103927162,397839,1631535009095494574,,67.7968063354,21.0727577209,431.869995117,52.2420005798
1631535009222326810,397840,1631535009218482788,,67.7968139648,21.0727596283,432.100006104,52.4720001221
1631535009356274677,397841,1631535009344922001,,67.7968139648,21.0727615356,432.329986572,52.7039985657
1631535009480179241,397842,1631535009472678747,,67.7968215942,21.072763443,432.559997559,52.938999176
1631535009603035167,397843,1631535009598178219,,67.7968292236,21.0727653503,432.809997559,53.1809997559
1631535009722490525,397844,1631535009719872675,,67.7968292236,21.0727653503,433.040008545,53.4169998169
1631535009850155239,397845,1631535009844829396,,67.7968292236,21.0727672577,433.290008545,53.6619987488
1631535009970848195,397846,1631535009968216361,,67.796836853,21.0727672577,433.540008545,53.9150009155
1631535010104136447,397847,1631535010096082963,,67.7968444824,21.072769165,433.799987793,54.1699981689
1631535010218618026,397848,1631535010217799724,,67.7968521118,21.0727710724,434.059997559,54.4300003052
1631535010350360234,397849,1631535010345005975,,67.7968521118,21.0727729797,434.320007324,54.6899986267
1631535010476582136,397850,1631535010473588031,,67.7968597412,21.0727748871,434.579986572,54.9539985657
1631535010608824343,397851,1631535010597302003,,67.7968673706,21.0727767944,434.820007324,55.1990013123
1631535010728237333,397852,1631535010718620077,,67.7968673706,21.0727787018,435.070007324,55.4399986267
1631535010851355371,397853,1631535010845713305,,67.796875,21.0727806091,435.309997559,55.6809997559
1631535010970373290,397854,1631535010968244463,,67.796875,21.0727825165,435.549987793,55.9290008545
1631535011104010214,397855,1631535011099962320,,67.7968826294,21.0727844238,435.809997559,56.188999176
1631535011222040488,397856,1631535011218493712,,67.7968902588,21.0727863312,436.049987793,56.4280014038
1631535011353135402,397857,1631535011345016125,,67.7968978882,21.0727863312,436.309997559,56.6829986572
1631535011475918560,397858,1631535011473586470,,67.7968978882,21.0727882385,436.570007324,56.9399986267
1631535011600701649,397859,1631535011596499835,,67.7969055176,21.0727901459,436.809997559,57.1809997559
1631535011731494100,397860,1631535011720877838,,67.7969055176,21.0727920532,437.040008545,57.4189987183
1631535011851821040,397861,1631535011846062942,,67.796913147,21.0727939606,437.279998779,57.6500015259
1631535011976869569,397862,1631535011968154998,,67.7969207764,21.0727958679,437.5,57.8779983521
1631535012107860419,397863,1631535012103712013,,67.7969207764,21.0727977753,437.75,58.1269989014
1631535012224526952,397864,1631535012219691796,,67.7969284058,21.0727996826,437.989990234,58.3670005798
1631535012353945486,397865,1631535012346798144,,67.7969360352,21.07280159,438.25,58.6279983521
1631535012480591259,397866,1631535012473170285,,67.7969436646,21.0728034973,438.519989014,58.8959999084
1631535012607913510,397867,1631535012601624342,,67.7969436646,21.0728054047,438.790008545,59.1609992981
1631535012721237364,397868,1631535012718427546,,67.7969436646,21.072807312,439.049987793,59.4239997864
1631535012848112896,397869,1631535012844996263,,67.7969512939,21.072807312,439.299987793,59.6749992371
1631535012971218357,397870,1631535012968245788,,67.7969589233,21.0728092194,439.549987793,59.9210014343
1631535013100877179,397871,1631535013097528867,,67.7969589233,21.0728111267,439.799987793,60.1739997864
1631535013228318406,397872,1631535013218658429,,67.7969665527,21.0728130341,440.049987793,60.4210014343
1631535013350737693,397873,1631535013344952651,,67.7969741821,21.0728149414,440.299987793,60.6769981384
1631535013474343729,397874,1631535013472314742,,67.7969818115,21.0728168488,440.559997559,60.9350013733
1631535013602545338,397875,1631535013596894344,,67.7969818115,21.0728187561,440.820007324,61.1899986267
1631535013720972027,397876,1631535013718381985,,67.7969818115,21.0728206635,441.070007324,61.4459991455
1631535013852540252,397877,1631535013844997262,,67.7969894409,21.0728225708,441.320007324,61.6980018616
1631535013971062076,397878,1631535013968178147,,67.7969970703,21.0728244781,441.570007324,61.9469985962
1631535014102219166,397879,1631535014097717833,,67.7970046997,21.0728263855,441.809997559,62.1870002747
1631535014223018169,397880,1631535014219979073,,67.7970123291,21.0728263855,442.040008545,62.4189987183
1631535014352814271,397881,1631535014345125201,,67.7970123291,21.0728282928,442.279998779,62.6520004272
1631535014476853426,397882,1631535014472593628,,67.7970199585,21.0728302002,442.510009766,62.8849983215
1631535014601369572,397883,1631535014595905073,,67.7970275879,21.0728321075,442.739990234,63.1150016785
1631535014722498270,397884,1631535014718437256,,67.7970275879,21.0728340149,442.980010986,63.3540000916
1631535014849521290,397885,1631535014844899925,,67.7970275879,21.0728359222,443.220001221,63.5960006714
1631535014972346080,397886,1631535014968478826,,67.7970352173,21.0728359222,443.480010986,63.8510017395
1631535015107919991,397887,1631535015098320399,,67.7970428467,21.0728378296,443.75,64.1220016479
1631535015220096519,397888,1631535015218177932,,67.7970504761,21.0728397369,444.010009766,64.3840026855
1631535015353034597,397889,1631535015345471383,,67.7970581055,21.0728416443,444.279998779,64.6529998779
1631535015474182623,397890,1631535015469626890,,67.7970581055,21.072845459,444.549987793,64.9250030518
1631535015601941097,397891,1631535015596154135,,67.7970657349,21.072845459,444.820007324,65.1949996948
1631535015723850978,397892,1631535015718319663,,67.7970657349,21.0728473663,445.089996338,65.4609985352
1631535015853418888,397893,1631535015844888220,,67.7970733643,21.0728473663,445.339996338,65.7180023193
1631535015972989254,397894,1631535015968094833,,67.7970733643,21.0728492737,445.600006104,65.9749984741
1631535016104341351,397895,1631535016098133398,,67.7970809937,21.072851181,445.859985352,66.2350006104
1631535016224552516,397896,1631535016218302515,,67.797088623,21.0728530884,446.109985352,66.4820022583
1631535016355729254,397897,1631535016344911424,,67.7970962524,21.0728549957,446.359985352,66.7320022583
1631535016473625736,397898,1631535016470465615,,67.7971038818,21.0728569031,446.609985352,66.983001709
1631535016599806294,397899,1631535016595603552,,67.7971038818,21.0728569031,446.859985352,67.2310028076
1631535016722313421,397900,1631535016718193591,,67.7971038818,21.0728588104,447.100006104,67.4710006714
1631535016855381258,397901,1631535016849370361,,67.7971115112,21.0728607178,447.339996338,67.7099990845
1631535016972316526,397902,1631535016968320888,,67.7971191406,21.0728626251,447.579986572,67.9509963989
1631535017102852178,397903,1631535017098376573,,67.7971191406,21.0728645325,447.820007324,68.1979980469
1631535017221754898,397904,1631535017218260058,,67.79712677,21.0728664398,448.070007324,68.4400024414
1631535017357846568,397905,1631535017350589625,,67.7971343994,21.0728664398,448.320007324,68.6900024414
1631535017475014859,397906,1631535017473263600,,67.7971420288,21.0728683472,448.559997559,68.9390029907
1631535017606525453,397907,1631535017595359560,,67.7971420288,21.0728702545,448.809997559,69.1859970093
1631535017720768184,397908,1631535017718247230,,67.7971420288,21.0728721619,449.049987793,69.4290008545
1631535017857426700,397909,1631535017845068426,,67.7971496582,21.0728740692,449.299987793,69.6740036011
1631535017971030137,397910,1631535017968434079,,67.7971572876,21.0728759766,449.540008545,69.9189987183
1631535018103074393,397911,1631535018097753318,,67.797164917,21.0728759766,449.799987793,70.1719970703
1631535018221031067,397912,1631535018218320993,,67.797164917,21.0728797913,450.049987793,70.422996521
1631535018353690713,397913,1631535018344881742,,67.7971725464,21.0728816986,450.309997559,70.6819992065
1631535018481074564,397914,1631535018472145114,,67.7971801758,21.072883606,450.570007324,70.9440002441
1631535018607156594,397915,1631535018599962116,,67.7971878052,21.0728855133,450.829986572,71.2060012817
1631535018721159774,397916,1631535018718634788,,67.7971878052,21.0728855133,451.079986572,71.452003479
1631535018854544315,397917,1631535018845362897,,67.7971878052,21.0728874207,451.339996338,71.7170028687
1631535018973261819,397918,1631535018968993029,,67.7971954346,21.072889328,451.619995117,71.9899978638
1631535019100013127,397919,1631535019095164723,,67.797203064,21.072889328,451.880004883,72.2529983521
1631535019221631297,397920,1631535019219196167,,67.797203064,21.0728931427,452.130004883,72.5009994507
1631535019348832364,397921,1631535019344741974,,67.7972106934,21.0728931427,452.369995117,72.7470016479
1631535019472480672,397922,1631535019470650053,,67.7972183228,21.07289505,452.619995117,72.9919967651
1631535019600725386,397923,1631535019597558257,,67.7972259521,21.07289505,452.850006104,73.2279968262
1631535019722332195,397924,1631535019718286828,,67.7972259521,21.0728969574,453.079986572,73.4580001831
1631535019855473536,397925,1631535019848929200,,67.7972259521,21.0728988647,453.320007324,73.6959991455
1631535019970201226,397926,1631535019968177583,,67.7972335815,21.0729007721,453.559997559,73.9329986572
1631535020101829739,397927,1631535020094717116,,67.7972412109,21.0729026794,453.790008545,74.1600036621
1631535020218982383,397928,1631535020218115569,,67.7972488403,21.0729045868,454.0,74.3759994507
1631535020352592939,397929,1631535020348428725,,67.7972564697,21.0729064941,454.209991455,74.5839996338
1631535020477073853,397930,1631535020473565029,,67.7972564697,21.0729064941,454.429992676,74.8030014038
1631535020598841142,397931,1631535020595389406,,67.7972640991,21.0729084015,454.660003662,75.0350036621
1631535020721616716,397932,1631535020719244146,,67.7972640991,21.0729103088,454.910003662,75.2860031128
1631535020848688664,397933,1631535020844921313,,67.7972717285,21.0729122162,455.179992676,75.5540008545
1631535020970714800,397934,1631535020968194198,,67.7972793579,21.0729141235,455.450012207,75.827003479
1631535021104535404,397935,1631535021098738298,,67.7972793579,21.0729160309,455.730010986,76.1070022583
1631535021224486249,397936,1631535021218423544,,67.7972869873,21.0729179382,456.0,76.3740005493
1631535021356276713,397937,1631535021344997925,,67.7972946167,21.0729198456,456.260009766,76.6360015869
1631535021476721381,397938,1631535021473228462,,67.7973022461,21.0729217529,456.519989014,76.8970031738
1631535021601878422,397939,1631535021595630917,,67.7973022461,21.0729236603,456.779998779,77.15599823
1631535021723042960,397940,1631535021718333180,,67.7973022461,21.0729255676,457.040008545,77.4120025635
